match_id,source_file,ball_index,innings_index,batting_team,over,ball_in_over,ball_number,event_token,token_runs,token_type,bowler,batsman,result_raw,is_wicket,commentary
ODI_CWC_2011_final_inning2_commantary_full_cricinfo,ODI_CWC_2011_final_inning2_commantary_full_cricinfo.txt,93,1,IND,15,6,15.6,1,1,run,Randiv,Kohli,1 run,false,a flicky sort of on-drive from Kohli as he takes a step down the pitch and steers it to long-on
ODI_CWC_2011_final_inning2_commantary_full_cricinfo,ODI_CWC_2011_final_inning2_commantary_full_cricinfo.txt,94,1,IND,16,1,16.1,3w,3,w,Dilshan,Kohli,3 wide,false,"and Dilshan starts with a bad ball, this one spins down leg side and is deflected by Sangakkara"
ODI_CWC_2011_final_inning2_commantary_full_cricinfo,ODI_CWC_2011_final_inning2_commantary_full_cricinfo.txt,95,1,IND,16,1,16.1,•,0,dot,Dilshan,Kohli,no run,false,turned away to the leg side
ODI_CWC_2011_final_inning2_commantary_full_cricinfo,ODI_CWC_2011_final_inning2_commantary_full_cricinfo.txt,96,1,IND,16,2,16.2,•,0,dot,Dilshan,Kohli,no run,false,again Kohli flicks to leg
ODI_CWC_2011_final_inning2_commantary_full_cricinfo,ODI_CWC_2011_final_inning2_commantary_full_cricinfo.txt,97,1,IND,16,3,16.3,1,1,run,Dilshan,Kohli,1 run,false,clips it behind square leg for a run
ODI_CWC_2011_final_inning2_commantary_full_cricinfo,ODI_CWC_2011_final_inning2_commantary_full_cricinfo.txt,98,1,IND,16,4,16.4,1,1,run,Dilshan,Gambhir,1 run,false,"a little too short from Dilshan, and Gambhir gets on the back foot to punch this to cover, who can't field it cleanly and allows a single"
ODI_CWC_2011_final_inning2_commantary_full_cricinfo,ODI_CWC_2011_final_inning2_commantary_full_cricinfo.txt,99,1,IND,16,5,16.5,•,0,dot,Dilshan,Kohli,no run,false,"ah, Kohli tries to cut and the ball skids through to Sangakkara, the batsman is deeply frustrated with himself for that shot, it was too full to try the cut"
ODI_CWC_2011_final_inning2_commantary_full_cricinfo,ODI_CWC_2011_final_inning2_commantary_full_cricinfo.txt,100,1,IND,16,6,16.6,•,0,dot,Dilshan,Kohli,no run,false,clipped away to leg
ODI_CWC_2011_final_inning2_commantary_full_cricinfo,ODI_CWC_2011_final_inning2_commantary_full_cricinfo.txt,101,1,IND,17,1,17.1,•,0,dot,Randiv,Gambhir,no run,false,"some turn there for Randiv, and Gambhir dabs it to the off side"
ODI_CWC_2011_final_inning2_commantary_full_cricinfo,ODI_CWC_2011_final_inning2_commantary_full_cricinfo.txt,102,1,IND,17,2,17.2,4,4,run,Randiv,Gambhir,FOUR runs,false,"Gambhir goes for the slog-sweep and it comes off! He's found the big gap at deep midwicket and that ball bounces over the boundary, not far off being a six"
ODI_CWC_2011_final_inning2_commantary_full_cricinfo,ODI_CWC_2011_final_inning2_commantary_full_cricinfo.txt,103,1,IND,17,3,17.3,1,1,run,Randiv,Gambhir,1 run,false,"pushed to midwicket and he picks up a single
Randiv is around the wicket to Kohli now"
ODI_CWC_2011_final_inning2_commantary_full_cricinfo,ODI_CWC_2011_final_inning2_commantary_full_cricinfo.txt,104,1,IND,17,4,17.4,•,0,dot,Randiv,Kohli,no run,false,"can't get bat on ball, trying to flick it to the leg side"
ODI_CWC_2011_final_inning2_commantary_full_cricinfo,ODI_CWC_2011_final_inning2_commantary_full_cricinfo.txt,105,1,IND,17,5,17.5,•,0,dot,Randiv,Kohli,no run,false,"oooh, not quite a chance, but almost! Inside edge on to the leg and the ball bobs just out of reach of Sangakkara, who moves forward and to his right but can't quite get there"
ODI_CWC_2011_final_inning2_commantary_full_cricinfo,ODI_CWC_2011_final_inning2_commantary_full_cricinfo.txt,106,1,IND,17,6,17.6,•,0,dot,Randiv,Kohli,no run,false,clipped to square leg and can't find the gap
ODI_CWC_2011_final_inning2_commantary_full_cricinfo,ODI_CWC_2011_final_inning2_commantary_full_cricinfo.txt,107,1,IND,18,1,18.1,•,0,dot,Murali,Gambhir,no run,false,cut away to point and Gambhir can't find the gap
ODI_CWC_2011_final_inning2_commantary_full_cricinfo,ODI_CWC_2011_final_inning2_commantary_full_cricinfo.txt,108,1,IND,18,2,18.2,2,2,run,Murali,Gambhir,2 runs,false,"oh, is that a missed run-out? Gambhir punches off the back foot through point and they hurry back for two runs, the throw from the deep bounces awkwardly just short of Sangakkara, who can't take it cleanly. Had he done so, a diving Gambhir may well have been in trouble!"
ODI_CWC_2011_final_inning2_commantary_full_cricinfo,ODI_CWC_2011_final_inning2_commantary_full_cricinfo.txt,109,1,IND,18,3,18.3,•,0,dot,Murali,Gambhir,no run,false,"and now a leading edge the the off side as Gambhir can't work it where he intended, to the leg side"
ODI_CWC_2011_final_inning2_commantary_full_cricinfo,ODI_CWC_2011_final_inning2_commantary_full_cricinfo.txt,110,1,IND,18,4,18.4,1,1,run,Murali,Gambhir,1 run,false,"leans forward and gets a single to midwicket, and that's a very important half-century for Gambhir. Can he win this for India?"
ODI_CWC_2011_final_inning2_commantary_full_cricinfo,ODI_CWC_2011_final_inning2_commantary_full_cricinfo.txt,111,1,IND,18,5,18.5,•,0,dot,Murali,Kohli,no run,false,"around the wicket to Kohli, who gets the straighter ball and defends it off middle stump"
ODI_CWC_2011_final_inning2_commantary_full_cricinfo,ODI_CWC_2011_final_inning2_commantary_full_cricinfo.txt,112,1,IND,18,6,18.6,•,0,dot,Murali,Kohli,no run,false,"a little too short, but Kohli can't put it away, pulling straight to midwicket"
ODI_CWC_2011_final_inning2_commantary_full_cricinfo,ODI_CWC_2011_final_inning2_commantary_full_cricinfo.txt,113,1,IND,19,1,19.1,•,0,dot,Randiv,Gambhir,no run,false,"aha! Some really sharp offspin now from Randiv, and Gambhir playing back is beaten by the spin and the bounce"
ODI_CWC_2011_final_inning2_commantary_full_cricinfo,ODI_CWC_2011_final_inning2_commantary_full_cricinfo.txt,114,1,IND,19,2,19.2,•,0,dot,Randiv,Gambhir,no run,false,punched to point
ODI_CWC_2011_final_inning2_commantary_full_cricinfo,ODI_CWC_2011_final_inning2_commantary_full_cricinfo.txt,115,1,IND,19,3,19.3,1,1,run,Randiv,Gambhir,1 run,false,"Gambhir leans forward and pushes to midwicket, that brings up the 100 for India"
ODI_CWC_2011_final_inning2_commantary_full_cricinfo,ODI_CWC_2011_final_inning2_commantary_full_cricinfo.txt,116,1,IND,19,4,19.4,4,4,run,Randiv,Kohli,FOUR runs,false,"wrong line, and bad fielding. Oh dear. Randiv turns this one down leg and Kohli flicks it off his hips, Malinga at fine leg runs around and should have cut this off, he's done the old Sydney Harbour Bridge dive, the ball sails under his body"
ODI_CWC_2011_final_inning2_commantary_full_cricinfo,ODI_CWC_2011_final_inning2_commantary_full_cricinfo.txt,117,1,IND,19,5,19.5,1,1,run,Randiv,Kohli,1 run,false,flicked away through the leg side
ODI_CWC_2011_final_inning2_commantary_full_cricinfo,ODI_CWC_2011_final_inning2_commantary_full_cricinfo.txt,118,1,IND,19,6,19.6,•,0,dot,Randiv,Gambhir,no run,false,"Gambhir leans forward and defends
""Kohli is geeting bogged down and restless. I hope he doesnt lose his head,"" says Himanshu."
ODI_CWC_2011_final_inning2_commantary_full_cricinfo,ODI_CWC_2011_final_inning2_commantary_full_cricinfo.txt,119,1,IND,20,1,20.1,1,1,run,Murali,Kohli,1 run,false,"Kohli plays off the back foot, cutting through point"
ODI_CWC_2011_final_inning2_commantary_full_cricinfo,ODI_CWC_2011_final_inning2_commantary_full_cricinfo.txt,120,1,IND,20,2,20.2,•,0,dot,Murali,Gambhir,no run,false,Gambhir gets bat and pad close together and defends
ODI_CWC_2011_final_inning2_commantary_full_cricinfo,ODI_CWC_2011_final_inning2_commantary_full_cricinfo.txt,121,1,IND,20,3,20.3,•,0,dot,Murali,Gambhir,no run,false,"Murali gives Gambhir a little extra width and the batsman tries the big cover-drive, under-edging it into the ground and through to the keeper"
ODI_CWC_2011_final_inning2_commantary_full_cricinfo,ODI_CWC_2011_final_inning2_commantary_full_cricinfo.txt,122,1,IND,20,4,20.4,1,1,run,Murali,Gambhir,1 run,false,defended away to the off side and they hurry through for a well-judged single
ODI_CWC_2011_final_inning2_commantary_full_cricinfo,ODI_CWC_2011_final_inning2_commantary_full_cricinfo.txt,123,1,IND,20,5,20.5,1,1,run,Murali,Kohli,1 run,false,"driven uppishly down to long-off, but the fielder didn't even have to move - just picked it up and kept it to a single"
ODI_CWC_2011_final_inning2_commantary_full_cricinfo,ODI_CWC_2011_final_inning2_commantary_full_cricinfo.txt,124,1,IND,20,6,20.6,1,1,run,Murali,Gambhir,1 run,false,driven to long-off for another single
ODI_CWC_2011_final_inning2_commantary_full_cricinfo,ODI_CWC_2011_final_inning2_commantary_full_cricinfo.txt,125,1,IND,21,1,21.1,1,1,run,Dilshan,Gambhir,1 run,false,"Gambhir, who now has a giant brownish-red stain on his shirt from that dive to avoid a run-out, gets this one wide of slip for a single"
ODI_CWC_2011_final_inning2_commantary_full_cricinfo,ODI_CWC_2011_final_inning2_commantary_full_cricinfo.txt,126,1,IND,21,2,21.2,•,0,dot,Dilshan,Kohli,no run,false,"worked off the pads to square leg, can't find the gap"
ODI_CWC_2011_final_inning2_commantary_full_cricinfo,ODI_CWC_2011_final_inning2_commantary_full_cricinfo.txt,127,1,IND,21,3,21.3,4,4,run,Dilshan,Kohli,FOUR runs,false,"ah, lovely cut! That wasn't that short, but he's managed to get it right through the gap and that races away for a boundary"
ODI_CWC_2011_final_inning2_commantary_full_cricinfo,ODI_CWC_2011_final_inning2_commantary_full_cricinfo.txt,128,1,IND,21,4,21.4,W,0,wicket,Dilshan,Kohli,OUT,true,"Dilshan! He's taken a blinder off his own bowling! Kohli drives and tries to get it back past the bowler, towards long-on, but Dilshan just sticks his right hand up in the air, almost in front of the non-striker's face, and plucks a magnificent catch! Could that be a decisive moment? It could very well be!
Virat Kohli c & b Dilshan 35 (49b 4x4 0x6 69m) SR: 71.42
Dhoni has sent himself in at No. 5. Can he play a captain's knock?"
ODI_CWC_2011_final_inning2_commantary_full_cricinfo,ODI_CWC_2011_final_inning2_commantary_full_cricinfo.txt,129,1,IND,21,5,21.5,•,0,dot,Dilshan,Dhoni,no run,false,"quicker ball, and Dhoni gets forward to defend"
ODI_CWC_2011_final_inning2_commantary_full_cricinfo,ODI_CWC_2011_final_inning2_commantary_full_cricinfo.txt,130,1,IND,21,6,21.6,1b,1,b,Dilshan,Dhoni,1 bye,false,"Dhoni tries for a drive here and can't get bat on ball, it also beats Sangakkara, who couldn't taken it cleanly. And it may have been a missed stumping, as Dhoni seemed to have dragged his foot out of the crease. Even if he'd taken it cleanly, though, he'd have to have whipped the bails off like lightning."
ODI_CWC_2011_final_inning2_commantary_full_cricinfo,ODI_CWC_2011_final_inning2_commantary_full_cricinfo.txt,131,1,IND,22,1,22.1,•,0,dot,Murali,Dhoni,no run,false,Dhoni gets forward to defend
ODI_CWC_2011_final_inning2_commantary_full_cricinfo,ODI_CWC_2011_final_inning2_commantary_full_cricinfo.txt,132,1,IND,22,2,22.2,•,0,dot,Murali,Dhoni,no run,false,"watchfully, Dhoni pushes this to leg"
ODI_CWC_2011_final_inning2_commantary_full_cricinfo,ODI_CWC_2011_final_inning2_commantary_full_cricinfo.txt,133,1,IND,22,3,22.3,1lb,1,lb,Murali,Dhoni,1 leg bye,false,"this was really tossed up but down leg side, Dhoni tries a sort of swipey flick fine, but can only get a bit of pad on the ball"
ODI_CWC_2011_final_inning2_commantary_full_cricinfo,ODI_CWC_2011_final_inning2_commantary_full_cricinfo.txt,134,1,IND,22,4,22.4,•,0,dot,Murali,Gambhir,no run,false,driven back towards the bowler
ODI_CWC_2011_final_inning2_commantary_full_cricinfo,ODI_CWC_2011_final_inning2_commantary_full_cricinfo.txt,135,1,IND,22,5,22.5,1,1,run,Murali,Gambhir,1 run,false,"too short from Murali, but there's a man at deep point to keep that cut to a single"
ODI_CWC_2011_final_inning2_commantary_full_cricinfo,ODI_CWC_2011_final_inning2_commantary_full_cricinfo.txt,136,1,IND,22,6,22.6,•,0,dot,Murali,Dhoni,no run,false,"flighted again, and again on the pads, Dhoni just chips it back to Murali
Jas: ""I think that's a good move by MS Dhoni by coming ahead of Yuvraj. This way left/right combination stays and if these two see India get to 200 then yuvraj and raina down the order can make it home. Let's hope it does happen that way."""
ODI_CWC_2011_final_inning2_commantary_full_cricinfo,ODI_CWC_2011_final_inning2_commantary_full_cricinfo.txt,137,1,IND,23,1,23.1,2,2,run,Dilshan,Gambhir,2 runs,false,Gambhir punches this off the back foot forward of point but it's cut off in the deep
ODI_CWC_2011_final_inning2_commantary_full_cricinfo,ODI_CWC_2011_final_inning2_commantary_full_cricinfo.txt,138,1,IND,23,2,23.2,1,1,run,Dilshan,Gambhir,1 run,false,"pushed to midwicket and Gambhir runs, or rather, walks, through for a single"
ODI_CWC_2011_final_inning2_commantary_full_cricinfo,ODI_CWC_2011_final_inning2_commantary_full_cricinfo.txt,139,1,IND,23,3,23.3,•,0,dot,Dilshan,Dhoni,no run,false,"Dhoni comes down the pitch and meets this ball, driving it back towards the bowler"
ODI_CWC_2011_final_inning2_commantary_full_cricinfo,ODI_CWC_2011_final_inning2_commantary_full_cricinfo.txt,140,1,IND,23,4,23.4,1,1,run,Dilshan,Dhoni,1 run,false,"turning down the leg side and Dhoni whips this one just behind square leg, the man dives across to his right but can't cut it off, and it's collected in the deep"
ODI_CWC_2011_final_inning2_commantary_full_cricinfo,ODI_CWC_2011_final_inning2_commantary_full_cricinfo.txt,141,1,IND,23,5,23.5,1,1,run,Dilshan,Gambhir,1 run,false,pushed comfortably to deep cover
ODI_CWC_2011_final_inning2_commantary_full_cricinfo,ODI_CWC_2011_final_inning2_commantary_full_cricinfo.txt,142,1,IND,23,6,23.6,•,0,dot,Dilshan,Dhoni,no run,false,"Dhoni's on the move again, plays this one almost as he's walking, and clips it to midwicket"
ODI_CWC_2011_final_inning2_commantary_full_cricinfo,ODI_CWC_2011_final_inning2_commantary_full_cricinfo.txt,143,1,IND,24,1,24.1,•,0,dot,Murali,Gambhir,no run,false,"Gambhir cuts but the point/backward point area is being patrolled by more than one man, and that's easily cut off"
ODI_CWC_2011_final_inning2_commantary_full_cricinfo,ODI_CWC_2011_final_inning2_commantary_full_cricinfo.txt,144,1,IND,24,2,24.2,•,0,dot,Murali,Gambhir,no run,false,"doesn't quite get this one away as he intended, it ends up dribbling out to the leg side"
ODI_CWC_2011_final_inning2_commantary_full_cricinfo,ODI_CWC_2011_final_inning2_commantary_full_cricinfo.txt,145,1,IND,24,3,24.3,1,1,run,Murali,Gambhir,1 run,false,Gambhir leans out to flick this to midwicket
ODI_CWC_2011_final_inning2_commantary_full_cricinfo,ODI_CWC_2011_final_inning2_commantary_full_cricinfo.txt,146,1,IND,24,4,24.4,1,1,run,Murali,Dhoni,1 run,false,"Dhoni uses his feet again, and drives this down to long-on"
ODI_CWC_2011_final_inning2_commantary_full_cricinfo,ODI_CWC_2011_final_inning2_commantary_full_cricinfo.txt,147,1,IND,24,5,24.5,•,0,dot,Murali,Gambhir,no run,false,driven to cover and can't find the gap
ODI_CWC_2011_final_inning2_commantary_full_cricinfo,ODI_CWC_2011_final_inning2_commantary_full_cricinfo.txt,148,1,IND,24,6,24.6,•,0,dot,Murali,Gambhir,no run,false,"soft hands from Gambhir as he guides this past slip
Murali's groin problem seems to be hampering him a little, and he's not turning the ball as much as usual. That's the verdict from commentator and world-champion haggis hurler Tom Moody."
ODI_CWC_2011_final_inning2_commantary_full_cricinfo,ODI_CWC_2011_final_inning2_commantary_full_cricinfo.txt,149,1,IND,25,1,25.1,1,1,run,Dilshan,Dhoni,1 run,false,again Dhoni uses his feet and drives back past the bowler
ODI_CWC_2011_final_inning2_commantary_full_cricinfo,ODI_CWC_2011_final_inning2_commantary_full_cricinfo.txt,150,1,IND,25,2,25.2,•,0,dot,Dilshan,Gambhir,no run,false,"Gambhir goes for the cut, but backward point cuts it off"
ODI_CWC_2011_final_inning2_commantary_full_cricinfo,ODI_CWC_2011_final_inning2_commantary_full_cricinfo.txt,151,1,IND,25,3,25.3,•,0,dot,Dilshan,Gambhir,no run,false,more work for Malinga at backward point as Gambhir can't find the gap
ODI_CWC_2011_final_inning2_commantary_full_cricinfo,ODI_CWC_2011_final_inning2_commantary_full_cricinfo.txt,152,1,IND,25,4,25.4,1,1,run,Dilshan,Gambhir,1 run,false,Gambhir pushes this to midwicket and gets a run
ODI_CWC_2011_final_inning2_commantary_full_cricinfo,ODI_CWC_2011_final_inning2_commantary_full_cricinfo.txt,153,1,IND,25,5,25.5,1,1,run,Dilshan,Dhoni,1 run,false,"gentle, very deftly glanced fine by Dhoni, but it is cut off on the boundary"
ODI_CWC_2011_final_inning2_commantary_full_cricinfo,ODI_CWC_2011_final_inning2_commantary_full_cricinfo.txt,154,1,IND,25,6,25.6,1,1,run,Dilshan,Gambhir,1 run,false,Gambhir cuts hard and gets this one forward of point
ODI_CWC_2011_final_inning2_commantary_full_cricinfo,ODI_CWC_2011_final_inning2_commantary_full_cricinfo.txt,155,1,IND,26,1,26.1,•,0,dot,Malinga,Gambhir,no run,false,"immediately the pace is difficult, and Gambhir just clunks the ball down into the turf"
ODI_CWC_2011_final_inning2_commantary_full_cricinfo,ODI_CWC_2011_final_inning2_commantary_full_cricinfo.txt,156,1,IND,26,2,26.2,1,1,run,Malinga,Gambhir,1 run,false,"Malinga kisses the ball and runs in, sends down a good yorker that is well driven square by Gambhir, he's done well to get that away, but there's a man at deep point"
ODI_CWC_2011_final_inning2_commantary_full_cricinfo,ODI_CWC_2011_final_inning2_commantary_full_cricinfo.txt,157,1,IND,26,3,26.3,•,0,dot,Malinga,Dhoni,no run,false,"good line! That action, and the little bit of late swing in, makes it very important that Dhoni gets the bat back down very quickly, which he does and defends"
ODI_CWC_2011_final_inning2_commantary_full_cricinfo,ODI_CWC_2011_final_inning2_commantary_full_cricinfo.txt,158,1,IND,26,4,26.4,1,1,run,Malinga,Dhoni,1 run,false,"nice shot, as Dhoni drives through cover point"
ODI_CWC_2011_final_inning2_commantary_full_cricinfo,ODI_CWC_2011_final_inning2_commantary_full_cricinfo.txt,159,1,IND,26,5,26.5,4,4,run,Malinga,Gambhir,FOUR runs,false,"another good yorker but Gambhir has got a boundary from it! He's jammed the bat down on this one, which is just outside off stump, and Gambhir gets a thick edge away through the vacant cordon"
ODI_CWC_2011_final_inning2_commantary_full_cricinfo,ODI_CWC_2011_final_inning2_commantary_full_cricinfo.txt,160,1,IND,26,6,26.6,•,0,dot,Malinga,Gambhir,no run,false,"again he goes for the yorker, this one becomes a low full toss, though, as Malinga doesn't quite get the length right, and Gambhir works it to leg"
ODI_CWC_2011_final_inning2_commantary_full_cricinfo,ODI_CWC_2011_final_inning2_commantary_full_cricinfo.txt,161,1,IND,27,1,27.1,1,1,run,Dilshan,Dhoni,1 run,false,"Dhoni dances down the pitch and works this one wide of mid-on, he picks up a single"
ODI_CWC_2011_final_inning2_commantary_full_cricinfo,ODI_CWC_2011_final_inning2_commantary_full_cricinfo.txt,162,1,IND,27,2,27.2,•,0,dot,Dilshan,Gambhir,no run,false,"Dilshan really tosses this one up from around the wicket, and Gambhir drives to cover"
ODI_CWC_2011_final_inning2_commantary_full_cricinfo,ODI_CWC_2011_final_inning2_commantary_full_cricinfo.txt,163,1,IND,27,3,27.3,•,0,dot,Dilshan,Gambhir,no run,false,"cut away behind point, Gambhir gets a single"
ODI_CWC_2011_final_inning2_commantary_full_cricinfo,ODI_CWC_2011_final_inning2_commantary_full_cricinfo.txt,164,1,IND,27,4,27.4,2,2,run,Dilshan,Gambhir,2 runs,false,"and now Gambhir uses his feet, meets this ball and flicks it through the gap at midwicket"
ODI_CWC_2011_final_inning2_commantary_full_cricinfo,ODI_CWC_2011_final_inning2_commantary_full_cricinfo.txt,165,1,IND,27,5,27.5,4,4,run,Dilshan,Gambhir,FOUR runs,false,"oh, Gambhir is lucky to get away with this! He uses the feet again, and gets a thick inside edge to a fullish ball that flies to the right of Sangakkara, not a drop, but had he got his hands to it he could have stumped Gambhir. But it was a big deflection, so there wasn't much Sangakkara could do"
ODI_CWC_2011_final_inning2_commantary_full_cricinfo,ODI_CWC_2011_final_inning2_commantary_full_cricinfo.txt,166,1,IND,27,6,27.6,1,1,run,Dilshan,Gambhir,1 run,false,worked away for a single to end the over
ODI_CWC_2011_final_inning2_commantary_full_cricinfo,ODI_CWC_2011_final_inning2_commantary_full_cricinfo.txt,167,1,IND,28,1,28.1,•,0,dot,Murali,Gambhir,no run,false,"Gambhir reaches outside off now, and gets it to cover - there's the risk of an edge to slip, reaching like that"
ODI_CWC_2011_final_inning2_commantary_full_cricinfo,ODI_CWC_2011_final_inning2_commantary_full_cricinfo.txt,168,1,IND,28,2,28.2,1,1,run,Murali,Gambhir,1 run,false,flicked to midwicket for a single
ODI_CWC_2011_final_inning2_commantary_full_cricinfo,ODI_CWC_2011_final_inning2_commantary_full_cricinfo.txt,169,1,IND,28,3,28.3,1,1,run,Murali,Dhoni,1 run,false,this one straightens to the middle-stump line and Dhoni drives back past the bowler for a single
ODI_CWC_2011_final_inning2_commantary_full_cricinfo,ODI_CWC_2011_final_inning2_commantary_full_cricinfo.txt,170,1,IND,28,4,28.4,1,1,run,Murali,Gambhir,1 run,false,"a good late cut but the two men at point and backward point combine to cut that off, and the throw to Murali almost results in an overthrow, but India decide better of it"
ODI_CWC_2011_final_inning2_commantary_full_cricinfo,ODI_CWC_2011_final_inning2_commantary_full_cricinfo.txt,171,1,IND,28,5,28.5,•,0,dot,Murali,Dhoni,no run,false,"a real reach down the pitch there from Dhoni, who pushes it back past the bowler"
ODI_CWC_2011_final_inning2_commantary_full_cricinfo,ODI_CWC_2011_final_inning2_commantary_full_cricinfo.txt,172,1,IND,28,6,28.6,1,1,run,Murali,Dhoni,1 run,false,Dhoni advances again and drives towards long-off
ODI_CWC_2011_final_inning2_commantary_full_cricinfo,ODI_CWC_2011_final_inning2_commantary_full_cricinfo.txt,173,1,IND,29,1,29.1,2,2,run,Perera,Dhoni,2 runs,false,"on the pads to start with and Dhoni clips it behind square leg, and that's good running to get back for two"
ODI_CWC_2011_final_inning2_commantary_full_cricinfo,ODI_CWC_2011_final_inning2_commantary_full_cricinfo.txt,174,1,IND,29,2,29.2,1,1,run,Perera,Dhoni,1 run,false,punched to cover and the fielder can't collect that ball cleanly
ODI_CWC_2011_final_inning2_commantary_full_cricinfo,ODI_CWC_2011_final_inning2_commantary_full_cricinfo.txt,175,1,IND,29,3,29.3,•,0,dot,Perera,Gambhir,no run,false,"no room to move there and Gambhir tries to cut late past slip, but it is collect on the bounce by that sole man in the cordon"
ODI_CWC_2011_final_inning2_commantary_full_cricinfo,ODI_CWC_2011_final_inning2_commantary_full_cricinfo.txt,176,1,IND,29,4,29.4,•,0,dot,Perera,Gambhir,no run,false,"fuller now and Gambhir tries to drive past the bowler, but Perera snares it with his right hand, cutting off the run"
ODI_CWC_2011_final_inning2_commantary_full_cricinfo,ODI_CWC_2011_final_inning2_commantary_full_cricinfo.txt,177,1,IND,29,5,29.5,1lb,1,lb,Perera,Gambhir,1 leg bye,false,"good running! Gambhir takes this one on the pad, trying to glance it, and Dhoni hurries through for a well-judged run"
ODI_CWC_2011_final_inning2_commantary_full_cricinfo,ODI_CWC_2011_final_inning2_commantary_full_cricinfo.txt,178,1,IND,29,6,29.6,1,1,run,Perera,Dhoni,1 run,false,"angling in to the pads, and Dhoni clips a single behind square"
ODI_CWC_2011_final_inning2_commantary_full_cricinfo,ODI_CWC_2011_final_inning2_commantary_full_cricinfo.txt,179,1,IND,30,1,30.1,•,0,dot,Murali,Dhoni,no run,false,"Dhoni uses his feet again and glances this, but can't get a run as short fine leg cuts it off"
ODI_CWC_2011_final_inning2_commantary_full_cricinfo,ODI_CWC_2011_final_inning2_commantary_full_cricinfo.txt,180,1,IND,30,2,30.2,•,0,dot,Murali,Dhoni,no run,false,tickled away behind square leg
ODI_CWC_2011_final_inning2_commantary_full_cricinfo,ODI_CWC_2011_final_inning2_commantary_full_cricinfo.txt,181,1,IND,30,3,30.3,1,1,run,Murali,Dhoni,1 run,false,"driven down to long-off, they're not finding it easy to score freely off Murali"
ODI_CWC_2011_final_inning2_commantary_full_cricinfo,ODI_CWC_2011_final_inning2_commantary_full_cricinfo.txt,182,1,IND,30,4,30.4,1,1,run,Murali,Gambhir,1 run,false,"Gambhir tries for a big drive now, past the bowler, but doesn't time it at all well"
ODI_CWC_2011_final_inning2_commantary_full_cricinfo,ODI_CWC_2011_final_inning2_commantary_full_cricinfo.txt,183,1,IND,30,5,30.5,4,4,run,Murali,Dhoni,FOUR runs,false,"and that's the boundary that India have been looking for, Dhoni rocks on to the back foot to punch it through cover, where there is a big gap in the deep"
ODI_CWC_2011_final_inning2_commantary_full_cricinfo,ODI_CWC_2011_final_inning2_commantary_full_cricinfo.txt,184,1,IND,30,6,30.6,•,0,dot,Murali,Dhoni,no run,false,Dhoni lunges forward and defends
ODI_CWC_2011_final_inning2_commantary_full_cricinfo,ODI_CWC_2011_final_inning2_commantary_full_cricinfo.txt,185,1,IND,31,1,31.1,1,1,run,Perera,Gambhir,1 run,false,on the pads now and Gambhir clips it through square leg
ODI_CWC_2011_final_inning2_commantary_full_cricinfo,ODI_CWC_2011_final_inning2_commantary_full_cricinfo.txt,186,1,IND,31,2,31.2,4,4,run,Perera,Dhoni,FOUR runs,false,"Dhoni flashes hard and gets a boundary! He's got a little width and the ball was shortish, and at Perera's pace that is asking to be hit, which Dhoni does, cutting hard in the air through cover"
ODI_CWC_2011_final_inning2_commantary_full_cricinfo,ODI_CWC_2011_final_inning2_commantary_full_cricinfo.txt,187,1,IND,31,3,31.3,1,1,run,Perera,Dhoni,1 run,false,"a very flicky whip through square leg now, Dhoni is starting to look dangerous"
ODI_CWC_2011_final_inning2_commantary_full_cricinfo,ODI_CWC_2011_final_inning2_commantary_full_cricinfo.txt,188,1,IND,31,4,31.4,1,1,run,Perera,Gambhir,1 run,false,Perera goes fuller now and Gambhir drives to long-off for a single that brings up the half-century partnership
ODI_CWC_2011_final_inning2_commantary_full_cricinfo,ODI_CWC_2011_final_inning2_commantary_full_cricinfo.txt,189,1,IND,31,5,31.5,•,0,dot,Perera,Dhoni,no run,false,"whoa! Full toss, and almost waist high, but just low enough for him to get away with it. All Dhoni could do was push it back to the bowler"
ODI_CWC_2011_final_inning2_commantary_full_cricinfo,ODI_CWC_2011_final_inning2_commantary_full_cricinfo.txt,190,1,IND,31,6,31.6,1,1,run,Perera,Dhoni,1 run,false,"another full toss now, though this one is only shin height, and Dhoni drives down to long-off
That's drinks. And I'll leave you with India in a reasonable position. Here's Sriram Veera to take this game through to what should be a cracking conclusion."
ODI_CWC_2011_final_inning2_commantary_full_cricinfo,ODI_CWC_2011_final_inning2_commantary_full_cricinfo.txt,191,1,IND,32,1,32.1,•,0,dot,Kulasekara,Dhoni,no run,false,That lunge. That shovel shot. That stab. That jab. DHoni leans forward to play a beautiful push to covers.
ODI_CWC_2011_final_inning2_commantary_full_cricinfo,ODI_CWC_2011_final_inning2_commantary_full_cricinfo.txt,192,1,IND,32,2,32.2,2,2,run,Kulasekara,Dhoni,2 runs,false,"Walks down the track, gets across to the off side, reaches out and drives to deep cover for a single"
ODI_CWC_2011_final_inning2_commantary_full_cricinfo,ODI_CWC_2011_final_inning2_commantary_full_cricinfo.txt,193,1,IND,32,3,32.3,1,1,run,Kulasekara,Dhoni,1 run,false,"fullish, on the middle stump line, Dhoni drives past the non-striker but the mid-on is very straight and cuts that one off easily
Harish: ""With Gambhir approaching his century, one might as well think that Kulasekara dropped the World cup!"""
